vlr_latitude,vlr_longitude,cod_munic,cod_cnes,nom_estab,dsc_endereco,dsc_bairro,dsc_cidade,dsc_telefone,dsc_estrut_fisic_ambiencia,dsc_adap_defic_fisic_idosos,dsc_equipamentos,dsc_medicamentos
-3.82471203804005,-45.9340310096727,210047,2453290,UBS DE TIMBIRA DO BOGEA,POVOADO TIMBIRA DOBOGEA,CENTRO,Alto Alegre do Pindaré,(98)6641268,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-26.9056248664848,-51.4076685905442,421540,2302667,US CENTRAL DE SALTO VELOSO,TRAVESSA DAS FLORES,CENTRO,Salto Veloso,4935360120,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho muito acima da média
-5.80711126327498,-61.2904715538007,130270,6904424,LUCY MARQUES CAVALCANTE,RUA AREAL,ROSARIO,Manicoré,Não se aplica,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-8.85298490524266,-48.5015487670884,170930,2469324,UNIDADE BASICA DE SAUDE SETOR AEROPORTO GUARAI,AVENIDA W6 ESQUINA B11,SETOR AEROPOSTO,Guaraí,(63)34642121,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-27.3179769515983,-49.118156433104,421150,2825740,UNIDADE SANITARIA DO DISTRITO DE AGUTI,RUA GERAL,AGUTI,Nova Trento,4832673273,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-7.1184754371641,-34.8850679397573,250750,2798638,UNIDADE DO PSF VARADOURO,AV GENERAL OSORIO,CENTRO,João Pessoa,32141393,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-27.1502852439872,-52.3118305206284,421750,6902960,POSTO DE SAUDE ESF 05,RUA MAURICIO CARDOSO,CENTRO,Seara,4934528316,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-18.406,-40.225,320410,2484315,UNIDADE SANITARIA LAGOA SECA,AVENIDA AGENOR HERINGER,CENTRO,Pinheiros,(27)37651488,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-28.1848776340476,-55.2650284767135,431920,2259486,PSF 1 SAO NICOLAU,RUA SENADOR PINHEIRO MACHADO,CENTRO,São Nicolau,5533631428,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.23905158042893,-35.5862617492665,241440,2473070,PSF DE LAGOA DO BOQUEIRAO,VILA ASSIS,DISTRITO,Touros,(84) 2632423,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-11.7155251200914,-38.2290627173309,290190,4021738,UBS ITAMIRA,PRACA SAO JOSE,CENTRO,Aporá,7534481334,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-17.7397441864009,-46.8062424659715,317100,2184818,POSTO DE SAUDE BAGRES,FAZENDA BAGRES,ZONA RURAL,Vazante,(34)38131065,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-3.12562108039847,-60.0090622901899,130260,2014351,UBS S 32,RUA GEN GLICERIO,CACHOEIRINHA,Manaus,9236296771,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.5343296527856,-47.1984887123094,355330,2749084,MINI POSTO DE SAUDE SAO PEDRO DOS MORRINHOS TAMBAU,RUA SAO PEDRO DOS MORRINHOS,S P DOS MORRINHOS,Tambaú,1936737137,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.903,-43.208,330455,6869009,SMSDC CF ANA MARIA CONCEICAO DOS SANTOS CORREIA AP 33,RUA QUATRO,VILA KOSMOS,Rio de Janeiro,84983238,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-30.9714889526358,-54.6698141098007,430660,2261693,ASSOC MORAD SEVERO ROD CORREA,BORGES DE MEDEIROS,GETULIO VARGAS,Dom Pedrito,(53)2438443,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.1026656627649,-45.5501103401171,310710,6856411,USF ANTONIO DOMINGOS FIGUEIREDO,RUA ATILIO FORTUNATO,JARDIM AEROPORTO,Boa Esperança,3538516685,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-11.531031131744,-61.0078525543195,110009,6878857,POSTO DE SAUDE MATERNO INFANTIL SUELI RODRIGUES,RUA SAO PAULO,LIBERDADE,Espigão D'Oeste,6939128046,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.3467977046961,-41.9516587257373,313950,2114755,UNIDADE SAUDE DA FAMILIA PAPA LEGUAS MANHUMIRIM,RUA AGRIPINO CASQUEIRO,B N SRA DA PENHA,Manhumirim,(33)33411981,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média
-11.4916192576653,-37.97970840856,292700,2653710,UNIDADE DE SAUDE DA FAMILIA DA LAGOA SECA,POV LAGOA SECA,ZONA RURAL,Rio Real,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-6.10124230384809,-35.5480670928945,240530,4013042,PSF II CORREGO DE SAO MATEUS,DISTRITO CORREGO SAO MATEUS,RURAL,Januário Cicco,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-20.9522688388818,-43.4120893478381,311630,2213893,POSTO DE SAUDE DA PACIENCIA,PACIENCIA,ZONA RURAL,Cipotânea,(32)33481119,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
3.97849917411793,-60.2011942863447,140040,2320495,POSTO DE SAUDE CANAVIAL,RUA PRINCIPAL,CENTRO,Normandia,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-0.839627981185889,-49.8370528221116,150070,2619873,POSTO DE SAUDE VILA LUCIANA,RIO MOCOOES,ZONA RURAL,Anajás,(91)36051354,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-14.8425,-39.9874,291230,5470684,UNID DE SAUDE DA FAMILIA PAULO CESAR SANTANA ANDRADE,RUA MARCELINO DA SILVA NOVO,GUARANI,Ibicuí,(73) 3272-2294,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.1946878433226,-39.2901778221119,231140,2498855,UNIDADE BASICA DE SAUDE DA FAMILIA ALTO DO ACUDE,RUA ANTONIO SARAIVA LEAO,D DE CAXIAS,Quixeramobim,8210399,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-9.83,-36.738,270410,6849245,POSTO DE SAUDE RIACHO FUNDO,SITIO RICHO FUNDO,ZONA RURAL,Lagoa da Canoa,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-9.67026472091647,-56.4731597900374,510629,2655624,POSTO DE SAUDE DA FAMILIA I,AVENIDA VEREADOR JOAO LOPO DE SOUZA,INDUSTRIAL,Paranaíta,6635631880,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-22.5558543205255,-45.4309773445116,317220,6933386,POSTO DE SAUDE DO BORGINHOS WENCESLAU BRAZ,ZONA RURAL,BORGINHOS,Wenceslau Braz,Não se aplica,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-1.48108363151546,-48.1202673912034,150650,6948065,PS QUITERIA,COMUNIDADE SANTA QUITERIA,QUITERIA RURAL,Santa Isabel do Pará,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-25.784,-53.309,412300,2582643,CENTRO ODONTOLOGICO SALTO DO LONTRA,RUA RIO GRANDE DO SUL,CENTRO,Salto do Lontra,4635382422,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-25.784,-53.309,412300,2584344,POSTO DE SAUDE SAO SEBASTIAO SALTO DO LONTRA,LINHA SAO SEBASTIAO,ZONA RURAL,Salto do Lontra,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-15.7956469058986,-48.1309747695909,530010,11037,CSC 07 CEILANDIA,AREA ESPECIAL DE,SETOR O,Brasília,6135852088,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.5558462142937,-46.2209415435778,353060,2773570,UBS SANTA TEREZA,RUA KAZUMO SUMIZONO,JARDIM SANTA TEREZA,Mogi das Cruzes,1147272959,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-14.7483944892879,-44.4112443923937,314225,2204452,CENTRO DE SAUDE DE MIRAVANIA,AV JAPURE,CENTRO,Miravânia,(38)36158132,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-3.02061796188346,-59.9626278877241,130260,4004418,UBS N 38,RUA M,CIDADE NOVA 2,Manaus,9232219140,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.83658337593062,-39.3777680397022,231090,2371944,POSTO DE SAUDE DE MULUNGU,DISTRITO DE MULUNGU,DISTRITO DE MUL,Piquet Carneiro,5161355,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho acima da média
-29.6776771545402,-52.7826547622665,430420,5275148,UNIDADE BASICA DE SAUDE DO RINCAO PSF3,RUA AMANDIO SILVA,RINCAO COMPRIDO,Candelária,5137438152,Desempenho acima da média,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média
-4.5104885101317,-38.4729194641102,230945,2481634,UBASF DE BOLAS,VILA DOS BOLAS,BOLAS,Ocara,3371169,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-23.8670253753655,-49.7959828376756,412850,5282101,PSF VILA LOS ANGELES,RUA TEOFILO BACILA SADA,LOS ANGELES,Wenceslau Braz,(43) 3528-1483,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.23382115364054,-47.435617446898,210280,3971015,PSF CANTO GRANDE,BR 010,ZONA RURAL,Carolina,9935312860,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.9046006202692,-46.9789123535143,316470,2775778,USF TEREZINHA VERGANI TOFETTI VERONA,RUA VEREADOR BENEDITO CAMPOS,VERONA,São Sebastião do Paraíso,3535312141,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-10.2308249473569,-44.2392182350146,220320,5384826,UNIDADE BASICA DE SAUDE DA FAMILIA SEDE II,MESTRE MARCOLINO,CENTRO,Curimatá,35741485,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.888003110885,-40.7748770713794,320280,5431409,ESF DE ITAIPAVA,RUA TIMOTEO,ITAIPAVA,Itapemirim,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-16.0073912143703,-47.9895901679979,530010,3144607,PSU SANTA MARIA 02,QUADRA 212313,SANTA MARIA,Brasília,6133945616,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.7809293270105,-49.7112679481492,353140,5527295,ESF EVERALDO ALVES NAZARETH COM SAUDE BUCAL MONTE APRAZIVEL,RUA DA SAUDADE,JARDIM DO LAGO,Monte Aprazível,1732759785,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-10.2123069763181,-40.1150107383716,291770,2532840,UNIDADE DE SAUDE DA FAMILIA DE GAMELEIRA,POVOADO DE GAMELEIRA,CENTRO,Jaguarari,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.82928776741011,-44.4557905197131,210545,2464837,UNIDADE BASICA DE SAUDE DE LAGOA DA SERRA,UNIDADE BASICA LAGOA DA SERRA,CENTRO,Jatobá,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.873,-42.343,330020,2272059,POSTO DE SAUDE DR JOAO VASCONCELLOS,EST DA POSSE,POSSE,Araruama,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-12.5427325438882,-38.7223173551819,292860,3039722,USF DR ANTONIO BALBINO,RUA RUY BARBOSA,CAIXA DAGUA,Santo Amaro,7532417171,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média
-7.08089232444743,-40.3199529647815,231195,2562960,POSTO DE SAUDE DE CALDEIRAO,DISTRITO DE CALDEIRAO,CALDEIRAO,Salitre,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-17.8923404216761,-51.7327094078049,521190,5427800,T F D UNIDADE DE TRATAMENTO FORA DE DOMICILIO,RUA CAIAPONIA,VILA FATIMA,Jataí,6436063621,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.2786533832544,-48.5532188415513,352530,2791404,PAS VILA MARIA JAU,RUA AURELIO PASCUCCI,VIL MARIA,Jaú,1436247718,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-7.63164639472939,-39.8338079452503,260530,6336396,UNIDADE DE SAUDE DA FAMILIA PAMONHA,SITIO PAMONHA,RURAL,Exu,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-30.5323898792258,-51.9834637641892,431840,6364896,POSTO DE SAUDE CAMPO BOM,ESTRADA DA QUITERIA,QUITERIA,São Jerônimo,Não se aplica,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-16.2084066867824,-44.4440102577197,310860,6435890,ESF CRISTINA ROCHA,AVENIDA BRASIL,CRISTINA ROCHA,Brasília de Minas,3832313024,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-18.7736284732813,-40.9869861602771,313960,6427774,PSF SANTO ANTONIO MANTENA,RUA EUGENIA MOL,SANTO ANTONIO,Mantena,33-3241-1184,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-29.9031007289878,-51.518218517302,432200,2257475,UNIDADE DE SAUDE PORTO BATISTA,AV BENTO GONCALVES,PORTO BATISTA,Triunfo,5136579293,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-27.583,-50.159,421205,6542506,UNIDADE DE SAUDE SAO SEBASTIAO,SAO SEBASTIAO DO CANOAS,SAO SEBASTIAO DO CAN,Palmeira,4932380009,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-23.4688353538506,-46.2802934646593,353060,6650945,USF PIATA,RUA ARAPIRANGA,JARDIM PIATA,Mogi das Cruzes,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-16.7573690414424,-43.8540315628039,314330,6629296,ESF JARDIM SANTO INACIO,RUA MONTE SINAI,SANTO INACIO,Montes Claros,382162250,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.3732469081872,-46.5308117866503,314410,6317057,PSF BELA VISTA,RUA JULIAO CALIXTO ABDALA,JARDIM QUINTA DA BEL,Muzambinho,3535711150,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-10.362854003906,-36.974959373473,280430,6764614,POSTO DE SAUDE PAU ALTO,PAU ALTO,POVOADO,Muribeca,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-9.6719276905057,-37.1276950836171,270070,6555705,UNIDADE DE SAUDE DA FAMILIA ESF VI,RUA JOSE PEREIRA DE MELO,CENTRO,Batalha,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-1.15669727325436,-48.7822365760789,150200,6623077,POSTO DE SAUDE DE GURUPA,LOCALIDADE DE GURUPA,INTERIOR,Cachoeira do Arari,Não se aplica,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-26.2299549579613,-48.5249376296983,421620,2663384,UNIDADE BASICA DE SAUDE ESF MAJORCA,RUA NAVEGANTES,UBATUBA,São Francisco do Sul,4734446403,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-29.0826559066764,-53.8367843627914,432220,2241757,POSTO DE SAUDE BORTOLLO FOGLIATTO,RUA CAPITAO AMORIN,CENTRO,Tupanciretã,5532727547,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-26.428,-51.316,410850,2549476,POSTO DE SAUDE JANGADA DO SUL,LOCALIDADE JANGADA DO SUL,ZONA RURAL,General Carneiro,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-15.9522771835323,-54.9701786041244,510480,2397196,UNIDADE DE SAUDE DA FAMILIA SANTO ANTONIO 02,RUA TABAJARA,SANTO ANTONIO,Jaciara,6634614145,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-8.59296083450292,-35.1203083991994,261420,2714337,PSF OUTEIRO,RUA OUTEIRO DO LIVRAMENTO,OUTERO DO LIVRAMENTO,Sirinhaém,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-30.0712645053855,-51.1552834510788,431490,5475740,ESF PITORESCA II,RUA PITORESCA,JD BENTO GONCALVES,Porto Alegre,5133845074,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-8.00762772560096,-38.9170932769764,261610,2714736,UNIDADE DE SAUDE DA FAMILIA DE GROSSOS,AV JOSE SANTIAGO,POVOADO,Verdejante,(87)39423109,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média
-8.01287412643409,-34.8768281936635,260960,2344793,USF COHAB PEIXINHOS I II III,AV NACIONAL,PEIXINHOS,Olinda,(81)34279591,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-22.772,-53.267,412020,2754460,NIS II PORTO RICO,RUA WALDEMAR TEIXEIRA DE FARIAS,CENTRO,Porto Rico,4434271465,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho muito acima da média
-3.62262368202199,-39.5063638687122,231380,2479869,POSTO DE SAUDE DE S J BATISTA,RUA MAJOR SALES EM FRENTE AO BANCO DO BRASIL,CENTRO,Uruburetama,3531379,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-29.3685901165,-49.8168826103196,432150,2223910,POSTO DE SAUDE JOSE DE OLIVEIRA SANTOS,BR 101 KM 9,SAO BRAZ,Torres,5136266022,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-10.935773849487,-37.1325874328602,280670,3519740,U S F TIJUQUINHA,RUA TIRADENTES,ROSA ELZE,São Cristóvão,7932575857,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-7.80848979949929,-34.9252152442922,260680,2637820,UBS HOCILIA LEITE LACERDA,VILA RURAL,VILA RURAL,Igarassu,(81)35455351,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.84582614898659,-34.8527097702016,260680,2637650,USF NOVA CRUZ II,NOVA CRUZ,NOVA CRUZ,Igarassu,(81)35431772,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-6.94743633270244,-35.5454277992238,250050,6350607,UNIDADE DO PSF VI,RUA IRENE MARTINS,CENTR0,Alagoinha,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-23.5954141616814,-46.0437870025621,350660,3049388,ESF JARDIM DOS EUCALIPTOS,RUA NELSON RAMOS GUEDES,JD DOS EUCALIPTOS,Biritiba-Mirim,1146923719,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-8.91151070594762,-38.4514832496632,261100,2634074,POSTO DA AG01 BL03,AGROVILA 01 BLOCO 03,ZONA RURAL,Petrolândia,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-8.9769029617307,-38.2157063484181,261100,2634090,CENTRO DE SAUDE DE PETROLANDIA,AV MARIA FRANCISCA DA CONCEICAO,CENTRO,Petrolândia,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-25.1103472709648,-50.1328253746018,411990,2684764,UNIDADE DE SAUDE DA FAMILIA CESAR MILLEO,RRIBEIRAO CLARO,SANTANA,Ponta Grossa,4239011745,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-4.94330048561082,-36.9804954528798,240110,2559811,POSTO DE SAUDE REDONDA,PRAIA REDONDA,ZONA RURAL,Areia Branca,Não se aplica,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-29.355801343917,-51.779551506041,431036,2251930,UNIDADE BASICA DE SAUDE DE IMIGRANTE,RUA GUILHERME ERNESTO LAGEMANN,CENTRO,Imigrante,5137541846,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média,Desempenho muito acima da média
-14.2880415916439,-49.9193215370164,522157,2361361,CENTRO DE SAUDE DE UIRAPURU,AV SARACURA QD 7 LTS 6 A18,CENTRO,Uirapuru,6233423261,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-23.5869383811944,-46.4066362380968,355030,2774771,UBS CIDADE TIRADENTES I,RUA DOS TEXTEIS,CIDADE TIRADENTES,São Paulo,1122825151,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-6.81576132774333,-37.7090263366688,251392,2812568,ESF AGOSTINHO CLEMENTINO PEREIRA,SITIO SAO JOAQUIM,ZONA RURAL,São Bentinho,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.0098342895501,-44.2910170555102,330010,3005631,ESTRATEGIA DE SAUDE DA FAMILIA SAPINHATUBA III,RUA DA ESPERANCA,SAPINHATUBA III,Angra dos Reis,2433673193,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
